1709087460000,0.09609000,0.09619000,0.09588000,0.09589000,2244628.00000000,1709087519999,215667.18596000,374,1458663.00000000,140197.47116000,0
1709087520000,0.09590000,0.09593000,0.09579000,0.09579000,1201626.00000000,1709087579999,115195.56570000,224,172595.00000000,16542.07195000,0
1709087580000,0.09578000,0.09587000,0.09578000,0.09580000,1137421.00000000,1709087639999,108987.88002000,167,213467.00000000,20451.70778000,0
1709087640000,0.09579000,0.09586000,0.09574000,0.09586000,1174585.00000000,1709087699999,112511.42443000,281,364981.00000000,34965.42973000,0
1709087700000,0.09585000,0.09589000,0.09582000,0.09588000,890009.00000000,1709087759999,85312.80358000,143,399050.00000000,38247.85033000,0
1709087760000,0.09587000,0.09599000,0.09587000,0.09599000,342559.00000000,1709087819999,32869.62646000,155,143630.00000000,13779.23685000,0
1709087820000,0.09598000,0.09616000,0.09597000,0.09614000,2465062.00000000,1709087879999,236843.88387000,323,1931426.00000000,185575.81394000,0
1709087880000,0.09613000,0.09613000,0.09603000,0.09610000,680892.00000000,1709087939999,65426.28987000,125,458997.00000000,44102.67216000,0
1709087940000,0.09611000,0.09654000,0.09609000,0.09635000,8326975.00000000,1709087999999,801980.43369000,677,7010687.00000000,675218.58440000,0
1709088000000,0.09635000,0.09640000,0.09632000,0.09638000,252451.00000000,1709088059999,24325.51345000,86,81851.00000000,7888.20701000,0
1709088060000,0.09636000,0.09653000,0.09635000,0.09640000,2427773.00000000,1709088119999,234185.37696000,330,798474.00000000,77010.86869000,0
1709088120000,0.09641000,0.09645000,0.09637000,0.09642000,383738.00000000,1709088179999,37001.97561000,159,224991.00000000,21694.12549000,0
1709088180000,0.09642000,0.09642000,0.09629000,0.09631000,847150.00000000,1709088239999,81645.76228000,124,83780.00000000,8070.41483000,0
1709088240000,0.09631000,0.09638000,0.09626000,0.09638000,1329831.00000000,1709088299999,128058.45453000,272,653563.00000000,62935.23524000,0
1709088300000,0.09639000,0.09643000,0.09632000,0.09637000,691686.00000000,1709088359999,66671.50528000,180,153808.00000000,14823.32473000,0
1709088360000,0.09637000,0.09640000,0.09631000,0.09636000,425947.00000000,1709088419999,41048.64842000,211,227409.00000000,21914.11839000,0
1709088420000,0.09635000,0.09635000,0.09622000,0.09622000,1004509.00000000,1709088479999,96730.60638000,117,112140.00000000,10799.63611000,0
1709088480000,0.09621000,0.09622000,0.09617000,0.09622000,553464.00000000,1709088539999,53236.01109000,149,247816.00000000,23838.04172000,0
1709088540000,0.09621000,0.09625000,0.09618000,0.09625000,702173.00000000,1709088599999,67553.93497000,111,557763.00000000,53662.35982000,0
1709088600000,0.09624000,0.09646000,0.09616000,0.09634000,4870331.00000000,1709088659999,469352.29170000,414,4055854.00000000,390909.43953000,0
1709088660000,0.09634000,0.09634000,0.09627000,0.09632000,472933.00000000,1709088719999,45553.55616000,108,63321.00000000,6098.43674000,0
1709088720000,0.09632000,0.09633000,0.09619000,0.09625000,1058997.00000000,1709088779999,101944.61650000,161,184463.00000000,17747.38995000,0
1709088780000,0.09624000,0.09633000,0.09621000,0.09622000,711316.00000000,1709088839999,68472.42972000,177,359831.00000000,34635.72852000,0
1709088840000,0.09622000,0.09627000,0.09618000,0.09623000,947850.00000000,1709088899999,91201.95348000,118,433290.00000000,41692.59109000,0
1709088900000,0.09625000,0.09625000,0.09609000,0.09610000,771672.00000000,1709088959999,74198.23017000,139,107712.00000000,10360.60847000,0
1709088960000,0.09610000,0.09611000,0.09580000,0.09590000,1975779.00000000,1709089019999,189552.71821000,522,415395.00000000,39828.10249000,0
1709089020000,0.09591000,0.09594000,0.09568000,0.09578000,5062859.00000000,1709089079999,484804.78587000,422,3333036.00000000,319082.16306000,0
1709089080000,0.09578000,0.09594000,0.09577000,0.09591000,1267286.00000000,1709089139999,121468.28967000,279,665765.00000000,63819.75981000,0
1709089140000,0.09591000,0.09606000,0.09587000,0.09593000,3569785.00000000,1709089199999,342484.88126000,525,845039.00000000,81068.69392000,0
1709089200000,0.09593000,0.09593000,0.09578000,0.09582000,673175.00000000,1709089259999,64493.45076000,148,418820.00000000,40123.98151000,0
1709089260000,0.09583000,0.09583000,0.09567000,0.09569000,1120586.00000000,1709089319999,107296.58158000,252,480471.00000000,45989.27811000,0
1709089320000,0.09568000,0.09571000,0.09557000,0.09561000,1208109.00000000,1709089379999,115552.89043000,297,290924.00000000,27814.43026000,0
